SALE.TYPE,SOLD.DATE,PROPERTY.TYPE,PRICE,BEDS,BATHS,SQUARE.FEET,LOT.SIZE,YEAR.BUILT,HOA.MONTH,STATUS,NEXT.OPEN.HOUSE.START.TIME,NEXT.OPEN.HOUSE.END.TIME,URL,SOURCE,MLS.,FAVORITE,INTERESTED,LIST.DATE,ADDRESS,ZIP_CODE,LAT_LON,CITY_STATE,LOCATION,CITY,STATE,LATITUDE,LONGITUDE,PROPERTY.SIZE,metro_distance
PAST SALE,September-15-2017,Single Family Residential,306e3,3,1.5,1706,4892,1905,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/3219-5th-St-SE-20032/home/10165508,MRIS,DC9964812,N,Y,"Tuesday- Aug 29, 2017",3219 5th St SE,20032,38.8421222&-76.9997578,"Washington, DC",Congress Heights,Washington,DC,38.8421222,-76.9997578,4892,0.6568831706943178
PAST SALE,September-15-2017,Single Family Residential,435e3,6,4,3416,3840,1936,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/2011-16th-St-SE-20020/home/10158061,MRIS,DC10027764,N,Y,"Tuesday- Aug 29, 2017",2011 16th St SE,20020,38.8650129&-76.9825032,"Washington, DC",Anacostia,Washington,DC,38.8650129,-76.9825032,3840,0.8098193944024411
PAST SALE,NA,Multi-Family (2-4 Unit),447500,6,4,3248,4201,1943,NA,NA,NA,NA,http://www.redfin.com/DC/Washington/436-Mellon-St-SE-20032/home/10166447,NA,NA,N,Y,NA,436 Mellon St SE,20032,38.8479876&-77.0007018,"Washington, DC",NA,Washington,DC,38.8479876,-77.0007018,4201,0.7122832288366467
PAST SALE,NA,Townhouse,311e3,3,2.5,1400,1929,1978,NA,NA,NA,NA,http://www.redfin.com/DC/Washington/1954-Valley-Ter-SE-20032/home/10162503,NA,NA,N,Y,NA,1954 Valley Ter SE,20032,38.8415588&-76.975858,"Washington, DC",NA,Washington,DC,38.8415588,-76.975858,1929,0.5617367375329767
PAST SALE,NA,Townhouse,115e3,3,3.5,1160,2321,1915,NA,NA,NA,NA,http://www.redfin.com/DC/Washington/2012-4th-St-NE-20002/home/10075043,NA,NA,N,Y,NA,2012 4th St NE,20002,38.9174632&-77.0008607,"Washington, DC",NA,Washington,DC,38.9174632,-77.0008607,2321,0.5221004457911587
PAST SALE,NA,Single Family Residential,252e3,3,1.5,1150,7059,1963,NA,NA,NA,NA,http://www.redfin.com/DC/Washington/4142-2nd-St-SW-20032/home/10182445,NA,NA,N,Y,NA,4142 2nd St SW,20032,38.8292505&-77.0133582,"Washington, DC",NA,Washington,DC,38.8292505,-77.0133582,7059,1.699047293371208
PAST SALE,NA,Townhouse,578e3,3,2.5,1816,1500,1905,NA,NA,NA,NA,http://www.redfin.com/DC/Washington/222-Seaton-Pl-NE-20002/home/10075453,NA,NA,N,Y,NA,222 Seaton Pl NE,20002,38.9150267&-77.0027393,"Washington, DC",NA,Washington,DC,38.9150267,-77.0027393,1500,0.5341206107973192
PAST SALE,September-8-2017,Townhouse,55e4,3,2,1140,1115,1922,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/220-Ascot-Pl-NE-20002/home/10074619,MRIS,DC10023278,N,Y,"Tuesday- Aug 15, 2017",220 Ascot Pl NE,20002,38.9209094&-77.0026748,"Washington, DC",Brookland,Washington,DC,38.9209094,-77.0026748,1115,0.515271358908568
PAST SALE,NA,Multi-Family (2-4 Unit),145e4,4,4.5,3336,2147,1900,NA,NA,NA,NA,http://www.redfin.com/DC/Washington/1312-13th-St-NW-20005/home/9872707,NA,NA,N,Y,NA,1312 13th St NW,20005,38.9077263&-77.0298335,"Washington, DC",NA,Washington,DC,38.9077263,-77.0298335,2147,0.44939826187002097
PAST SALE,NA,Townhouse,239e3,3,3,1280,1274,1912,NA,NA,NA,NA,http://www.redfin.com/DC/Washington/720-K-St-NE-20002/home/9900972,NA,NA,N,Y,NA,720 K St NE,20002,38.9027701&-76.9953802,"Washington, DC",NA,Washington,DC,38.9027701,-76.9953802,1274,0.5295084497832144
PAST SALE,NA,Townhouse,822e3,3,3,2355,1751,1905,NA,NA,NA,NA,http://www.redfin.com/DC/Washington/28-T-St-NE-20002/unit-2/home/10072345,NA,NA,N,Y,NA,28 T St NE #2,20002,38.9157773&-77.0079473,"Washington, DC",NA,Washington,DC,38.9157773,-77.0079473,1751,0.63654710370632706
PAST SALE,September-8-2017,Townhouse,685e3,4,2,2490,3920,1927,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/2701-6th-St-NE-20017/home/10075971,MRIS,DC9930706,N,Y,"Tuesday- Aug 15, 2017",2701 6th St NE,20017,38.9246578&-76.9981919,"Washington, DC",Brookland,Washington,DC,38.9246578,-76.9981919,3920,0.31958040273806493
PAST SALE,September-5-2017,Single Family Residential,26e5,4,3.5,4300,2762,1880,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1310-Vermont-Ave-NW-20005/home/9872499,MRIS,DC10002317,N,Y,"Wednesday- Aug 09, 2017",1310 Vermont Ave NW,20005,38.907965&-77.031076,"Washington, DC",Logan Circle,Washington,DC,38.907965,-77.031076,2762,0.48318511707453626
PAST SALE,September-8-2017,Single Family Residential,385e4,6,6.5,8024,12357,2015,458,Sold,NA,NA,http://www.redfin.com/DC/Washington/1909-Foxview-Cir-NW-20007/home/52386607,MRIS,DC9954914,N,Y,"Tuesday- Aug 15, 2017",1909 Foxview Cir NW,20007,38.9156823&-77.0853932,"Washington, DC",1801 Foxhall,Washington,DC,38.9156823,-77.0853932,12357,1.4891562834217191
PAST SALE,September-6-2017,Townhouse,22e5,5,3.5,2556,1953,1900,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/2709-P-St-NW-20007/home/9929637,MRIS,DC9923356,N,Y,"Friday- Aug 11, 2017",2709 P St NW,20007,38.9095819&-77.0559015,"Washington, DC",Georgetown,Washington,DC,38.9095819,-77.0559015,1953,0.6006768091290391
PAST SALE,September-6-2017,Townhouse,61e4,3,2.5,1320,900,1907,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1419-3rd-St-NW-20001/home/9887347,MRIS,DC9949601,N,Y,"Friday- Aug 11, 2017",1419 3rd St NW,20001,38.9091193&-77.0149162,"Washington, DC",Old City #2,Washington,DC,38.9091193,-77.0149162,900,0.44821628890966614
PAST SALE,September-8-2017,Townhouse,11e5,3,2.5,1496,1280,1902,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/720-4th-St-NE-20002/home/9892571,MRIS,DC9985584,N,Y,"Tuesday- Aug 15, 2017",720 4th St NE,20002,38.8995496&-77.0007953,"Washington, DC",Capitol Hill,Washington,DC,38.8995496,-77.0007953,1280,0.3395256525266735
PAST SALE,September-11-2017,Single Family Residential,95e3,3,2,1375,6250,1945,NA,Sold,NA,NA,http://www.redfin.com/MD/Fairmount-Heights/817-57th-Pl-20743/home/11011173,MRIS,PG9864858,N,Y,"Monday- Aug 21, 2017",817 57th Pl,20743,38.9009046&-76.9176429,"Fairmount Heights, MD",West Fairmount,Fairmount Heights,MD,38.9009046,-76.9176429,6250,1.0506672869520848
PAST SALE,September-18-2017,Condo/Co-op,274e3,1,1,820,820,2005,330,Sold,NA,NA,http://www.redfin.com/MD/Silver-Spring/8045-Newell-St-20910/unit-513/home/11207829,MRIS,MC9899178,N,Y,"Monday- Sep 04, 2017",8045 Newell St #513,20910,38.9887123&-77.0292804,"Silver Spring, MD",8045 At Silver Spring Me,Silver Spring,MD,38.9887123,-77.0292804,820,0.3701568165164248
PAST SALE,September-29-2017,Condo/Co-op,375e3,2,2,1221,1221,2014,363,Sold,NA,NA,http://www.redfin.com/MD/Silver-Spring/3850-Clara-Downey-Ave-20906/unit-33/home/108439564,MRIS,MC10039359,N,Y,"Tuesday- Sep 26, 2017",3850 Clara Downey Ave #33,20906,39.113585&-77.0724454,"Silver Spring, MD",Norbeck Crossing,Silver Spring,MD,39.113585,-77.0724454,1221,3.6851486977939367
PAST SALE,September-15-2017,Condo/Co-op,315e3,2,2,1207,1207,2016,246,Sold,NA,NA,http://www.redfin.com/MD/Silver-Spring/3910-Doc-Berlin-Dr-20906/unit-14/home/104458775,MRIS,MC9977684,N,Y,"Tuesday- Aug 29, 2017",3910 Doc Berlin Dr #14,20906,39.1143456&-77.0727028,"Silver Spring, MD",Norbeck Crossing,Silver Spring,MD,39.1143456,-77.0727028,1207,3.7394934116633904
PAST SALE,September-8-2017,Condo/Co-op,72e3,0,1,410,410,1982,282,Sold,NA,NA,http://www.redfin.com/MD/Silver-Spring/1111-University-Blvd-W-20902/unit-701A/home/11117049,MRIS,MC10033516,N,Y,"Tuesday- Aug 15, 2017",1111 University Blvd Unit 701-A,20902,39.0371309&-77.0272102,"Silver Spring, MD",University Towers Codm,Silver Spring,MD,39.0371309,-77.0272102,410,1.2602279767787858
PAST SALE,NA,Condo/Co-op,219e3,NA,NA,1047,1047,1974,NA,NA,NA,NA,http://www.redfin.com/MD/Silver-Spring/2115-Walsh-View-Ter-20902/unit-8-203/home/11097420,NA,NA,N,Y,NA,2115 Walsh View Ter Unit 8-203,20902,39.0171396&-77.0454087,"Silver Spring, MD",NA,Silver Spring,MD,39.0171396,-77.0454087,1047,0.2012526794620189
PAST SALE,NA,Townhouse,36e4,NA,NA,493,3402,1955,NA,NA,NA,NA,http://www.redfin.com/MD/Silver-Spring/2619-Holman-Ave-20910/unit-2619/home/11096948,NA,NA,N,Y,NA,2619 Holman Ave #2619,20910,39.0157189&-77.0549321,"Silver Spring, MD",NA,Silver Spring,MD,39.0157189,-77.0549321,3402,0.660729411447776
