"date","Stock","Close"
2009-08-12,"VBLTX",11.41
2009-08-13,"VBLTX",11.54
2009-08-14,"VBLTX",11.55
2009-08-17,"VBLTX",11.65
2009-08-18,"VBLTX",11.59
2009-08-19,"VBLTX",11.64
2009-08-20,"VBLTX",11.7
2009-08-21,"VBLTX",11.52
2009-08-24,"VBLTX",11.68
2009-08-25,"VBLTX",11.75
2009-08-26,"VBLTX",11.78
2009-08-27,"VBLTX",11.73
2009-08-28,"VBLTX",11.78
2009-08-31,"VBLTX",11.8
2009-09-01,"VBLTX",11.79
2009-09-02,"VBLTX",11.91
2009-09-03,"VBLTX",11.85
2009-09-04,"VBLTX",11.71
2009-09-08,"VBLTX",11.67
2009-09-09,"VBLTX",11.67
2009-09-10,"VBLTX",11.85
2009-09-11,"VBLTX",11.89
2009-09-14,"VBLTX",11.8
2009-09-15,"VBLTX",11.78
2009-09-16,"VBLTX",11.81
2009-09-17,"VBLTX",11.93
2009-09-18,"VBLTX",11.85
2009-09-21,"VBLTX",11.86
2009-09-22,"VBLTX",11.89
2009-09-23,"VBLTX",11.91
2009-09-24,"VBLTX",11.95
2009-09-25,"VBLTX",12.04
2009-09-28,"VBLTX",12.1
2009-09-29,"VBLTX",12.09
2009-09-30,"VBLTX",12.06
2009-10-01,"VBLTX",12.16
2009-10-02,"VBLTX",12.09
2009-10-05,"VBLTX",12.1
2009-10-06,"VBLTX",12.03
2009-10-07,"VBLTX",12.15
2009-10-08,"VBLTX",12.05
2009-10-09,"VBLTX",11.86
2009-10-12,"VBLTX",11.88
2009-10-13,"VBLTX",11.93
2009-10-14,"VBLTX",11.8
2009-10-15,"VBLTX",11.77
2009-10-16,"VBLTX",11.86
2009-10-19,"VBLTX",11.92
2009-10-20,"VBLTX",11.98
2009-10-21,"VBLTX",11.93
2009-10-22,"VBLTX",11.9
2009-10-23,"VBLTX",11.82
2009-10-26,"VBLTX",11.72
2009-10-27,"VBLTX",11.84
2009-10-28,"VBLTX",11.87
2009-10-29,"VBLTX",11.78
2009-10-30,"VBLTX",11.9
2009-11-02,"VBLTX",11.86
2009-11-03,"VBLTX",11.76
2009-11-04,"VBLTX",11.69
2009-11-05,"VBLTX",11.69
2009-11-06,"VBLTX",11.71
2009-11-09,"VBLTX",11.73
2009-11-10,"VBLTX",11.72
2009-11-11,"VBLTX",11.76
2009-11-12,"VBLTX",11.74
2009-11-13,"VBLTX",11.79
2009-11-16,"VBLTX",11.9
2009-11-17,"VBLTX",11.94
2009-11-18,"VBLTX",11.87
2009-11-19,"VBLTX",11.9
2009-11-20,"VBLTX",11.88
2009-11-23,"VBLTX",11.88
2009-11-24,"VBLTX",11.93
2009-11-25,"VBLTX",11.98
2009-11-27,"VBLTX",12.02
2009-11-30,"VBLTX",12.03
2009-12-01,"VBLTX",11.91
2009-12-02,"VBLTX",11.94
2009-12-03,"VBLTX",11.85
2009-12-04,"VBLTX",11.76
2009-12-07,"VBLTX",11.78
2009-12-08,"VBLTX",11.81
2009-12-09,"VBLTX",11.78
2009-12-10,"VBLTX",11.69
2009-12-11,"VBLTX",11.69
2009-12-14,"VBLTX",11.71
2009-12-15,"VBLTX",11.67
2009-12-16,"VBLTX",11.67
2009-12-17,"VBLTX",11.83
2009-12-18,"VBLTX",11.77
2009-12-21,"VBLTX",11.62
2009-12-22,"VBLTX",11.58
2009-12-23,"VBLTX",11.58
2009-12-24,"VBLTX",11.49
2009-12-28,"VBLTX",11.48
2009-12-29,"VBLTX",11.54
2009-12-30,"VBLTX",11.59
2009-12-31,"VBLTX",11.56
2010-01-04,"VBLTX",11.56
2010-01-05,"VBLTX",11.64
2010-01-06,"VBLTX",11.54
2010-01-07,"VBLTX",11.56
2010-01-08,"VBLTX",11.56
2010-01-11,"VBLTX",11.53
2010-01-12,"VBLTX",11.68
2010-01-13,"VBLTX",11.58
2010-01-14,"VBLTX",11.68
2010-01-15,"VBLTX",11.72
2010-01-19,"VBLTX",11.7
2010-01-20,"VBLTX",11.77
2010-01-21,"VBLTX",11.81
2010-01-22,"VBLTX",11.79
2010-01-25,"VBLTX",11.73
2010-01-26,"VBLTX",11.73
2010-01-27,"VBLTX",11.71
2010-01-28,"VBLTX",11.69
2010-01-29,"VBLTX",11.77
2010-02-01,"VBLTX",11.67
2010-02-02,"VBLTX",11.7
2010-02-03,"VBLTX",11.6
2010-02-04,"VBLTX",11.73
2010-02-05,"VBLTX",11.73
2010-02-08,"VBLTX",11.73
2010-02-09,"VBLTX",11.62
2010-02-10,"VBLTX",11.54
2010-02-11,"VBLTX",11.5
2010-02-12,"VBLTX",11.52
2010-02-16,"VBLTX",11.55
2010-02-17,"VBLTX",11.46
2010-02-18,"VBLTX",11.43
2010-02-19,"VBLTX",11.47
2010-02-22,"VBLTX",11.45
2010-02-23,"VBLTX",11.59
2010-02-24,"VBLTX",11.61
2010-02-25,"VBLTX",11.65
2010-02-26,"VBLTX",11.69
2010-03-01,"VBLTX",11.7
2010-03-02,"VBLTX",11.7
2010-03-03,"VBLTX",11.68
2010-03-04,"VBLTX",11.72
2010-03-05,"VBLTX",11.61
2010-03-08,"VBLTX",11.59
2010-03-09,"VBLTX",11.6
2010-03-10,"VBLTX",11.58
2010-03-11,"VBLTX",11.61
2010-03-12,"VBLTX",11.66
2010-03-15,"VBLTX",11.66
2010-03-16,"VBLTX",11.73
2010-03-17,"VBLTX",11.77
2010-03-18,"VBLTX",11.75
2010-03-19,"VBLTX",11.75
2010-03-22,"VBLTX",11.76
2010-03-23,"VBLTX",11.72
2010-03-24,"VBLTX",11.56
2010-03-25,"VBLTX",11.51
2010-03-26,"VBLTX",11.53
2010-03-29,"VBLTX",11.51
2010-03-30,"VBLTX",11.54
2010-03-31,"VBLTX",11.59
2010-04-01,"VBLTX",11.57
2010-04-05,"VBLTX",11.43
2010-04-06,"VBLTX",11.45
2010-04-07,"VBLTX",11.56
2010-04-08,"VBLTX",11.56
2010-04-09,"VBLTX",11.58
2010-04-12,"VBLTX",11.64
2010-04-13,"VBLTX",11.67
2010-04-14,"VBLTX",11.61
2010-04-15,"VBLTX",11.64
2010-04-16,"VBLTX",11.7
2010-04-19,"VBLTX",11.67
2010-04-20,"VBLTX",11.71
2010-04-21,"VBLTX",11.78
2010-04-22,"VBLTX",11.75
2010-04-23,"VBLTX",11.71
2010-04-26,"VBLTX",11.72
2010-04-27,"VBLTX",11.85
2010-04-28,"VBLTX",11.75
2010-04-29,"VBLTX",11.79
2010-04-30,"VBLTX",11.89
2010-05-03,"VBLTX",11.88
2010-05-04,"VBLTX",12.01
2010-05-05,"VBLTX",12.03
2010-05-06,"VBLTX",12.23
2010-05-07,"VBLTX",12.04
2010-05-10,"VBLTX",11.91
2010-05-11,"VBLTX",11.89
2010-05-12,"VBLTX",11.83
2010-05-13,"VBLTX",11.9
2010-05-14,"VBLTX",12.02
2010-05-17,"VBLTX",11.98
2010-05-18,"VBLTX",12.12
2010-05-19,"VBLTX",12.11
2010-05-20,"VBLTX",12.23
2010-05-21,"VBLTX",12.23
2010-05-24,"VBLTX",12.19
2010-05-25,"VBLTX",12.21
2010-05-26,"VBLTX",12.17
2010-05-27,"VBLTX",11.95
2010-05-28,"VBLTX",12.01
2010-06-01,"VBLTX",12.05
2010-06-02,"VBLTX",11.96
2010-06-03,"VBLTX",11.92
2010-06-04,"VBLTX",12.15
2010-06-07,"VBLTX",12.21
2010-06-08,"VBLTX",12.14
2010-06-09,"VBLTX",12.12
2010-06-10,"VBLTX",11.94
2010-06-11,"VBLTX",12.06
2010-06-14,"VBLTX",12.02
2010-06-15,"VBLTX",11.97
2010-06-16,"VBLTX",12.03
2010-06-17,"VBLTX",12.11
2010-06-18,"VBLTX",12.09
2010-06-21,"VBLTX",12.08
2010-06-22,"VBLTX",12.19
2010-06-23,"VBLTX",12.26
2010-06-24,"VBLTX",12.19
2010-06-25,"VBLTX",12.22
2010-06-28,"VBLTX",12.31
2010-06-29,"VBLTX",12.4
2010-06-30,"VBLTX",12.46
2010-07-01,"VBLTX",12.47
2010-07-02,"VBLTX",12.39
2010-07-06,"VBLTX",12.47
2010-07-07,"VBLTX",12.36
2010-07-08,"VBLTX",12.31
2010-07-09,"VBLTX",12.27
2010-07-12,"VBLTX",12.27
2010-07-13,"VBLTX",12.2
2010-07-14,"VBLTX",12.31
2010-07-15,"VBLTX",12.4
2010-07-16,"VBLTX",12.46
2010-07-19,"VBLTX",12.4
2010-07-20,"VBLTX",12.42
2010-07-21,"VBLTX",12.58
2010-07-22,"VBLTX",12.48
2010-07-23,"VBLTX",12.39
2010-07-26,"VBLTX",12.4
2010-07-27,"VBLTX",12.33
2010-07-28,"VBLTX",12.38
2010-07-29,"VBLTX",12.39
2010-07-30,"VBLTX",12.53
2010-08-02,"VBLTX",12.43
2010-08-03,"VBLTX",12.49
2010-08-04,"VBLTX",12.42
2010-08-05,"VBLTX",12.47
2010-08-06,"VBLTX",12.58
2010-08-09,"VBLTX",12.55
2010-08-10,"VBLTX",12.57
2010-08-11,"VBLTX",12.69
2010-08-12,"VBLTX",12.64
2010-08-13,"VBLTX",12.76
2010-08-16,"VBLTX",12.98
2010-08-17,"VBLTX",12.91
2010-08-18,"VBLTX",12.95
2010-08-19,"VBLTX",13.09
2010-08-20,"VBLTX",13.05
2010-08-23,"VBLTX",13.04
2010-08-24,"VBLTX",13.2
2010-08-25,"VBLTX",13.14
2010-08-26,"VBLTX",13.22
2010-08-27,"VBLTX",12.93
2010-08-30,"VBLTX",13.11
2010-08-31,"VBLTX",13.2
2010-09-01,"VBLTX",13
2010-09-02,"VBLTX",12.91
2010-09-03,"VBLTX",12.8
2010-09-07,"VBLTX",12.99
2010-09-08,"VBLTX",12.91
2010-09-09,"VBLTX",12.73
2010-09-10,"VBLTX",12.7
2010-09-13,"VBLTX",12.75
2010-09-14,"VBLTX",12.85
2010-09-15,"VBLTX",12.72
2010-09-16,"VBLTX",12.65
2010-09-17,"VBLTX",12.66
2010-09-20,"VBLTX",12.71
2010-09-21,"VBLTX",12.85
2010-09-22,"VBLTX",12.93
2010-09-23,"VBLTX",12.95
2010-09-24,"VBLTX",12.82
2010-09-27,"VBLTX",12.98
2010-09-28,"VBLTX",13.05
2010-09-29,"VBLTX",13.01
2010-09-30,"VBLTX",13
2010-10-01,"VBLTX",12.96
2010-10-04,"VBLTX",12.99
2010-10-05,"VBLTX",12.96
2010-10-06,"VBLTX",13.08
2010-10-07,"VBLTX",13.03
2010-10-08,"VBLTX",12.99
2010-10-11,"VBLTX",12.99
2010-10-12,"VBLTX",12.9
2010-10-13,"VBLTX",12.9
2010-10-14,"VBLTX",12.76
2010-10-15,"VBLTX",12.64
2010-10-18,"VBLTX",12.72
2010-10-19,"VBLTX",12.77
2010-10-20,"VBLTX",12.78
2010-10-21,"VBLTX",12.68
2010-10-22,"VBLTX",12.73
2010-10-25,"VBLTX",12.77
2010-10-26,"VBLTX",12.63
2010-10-27,"VBLTX",12.55
2010-10-28,"VBLTX",12.58
2010-10-29,"VBLTX",12.66
2010-11-01,"VBLTX",12.64
2010-11-02,"VBLTX",12.75
2010-11-03,"VBLTX",12.6
2010-11-04,"VBLTX",12.7
2010-11-05,"VBLTX",12.57
2010-11-08,"VBLTX",12.6
2010-11-09,"VBLTX",12.39
2010-11-10,"VBLTX",12.4
2010-11-11,"VBLTX",12.4
2010-11-12,"VBLTX",12.32
2010-11-15,"VBLTX",12.12
2010-11-16,"VBLTX",12.31
2010-11-17,"VBLTX",12.26
2010-11-18,"VBLTX",12.28
2010-11-19,"VBLTX",12.33
2010-11-22,"VBLTX",12.38
2010-11-23,"VBLTX",12.41
2010-11-24,"VBLTX",12.24
2010-11-26,"VBLTX",12.34
2010-11-29,"VBLTX",12.41
2010-11-30,"VBLTX",12.44
2010-12-01,"VBLTX",12.24
2010-12-02,"VBLTX",12.21
2010-12-03,"VBLTX",12.14
2010-12-06,"VBLTX",12.28
2010-12-07,"VBLTX",12.09
2010-12-08,"VBLTX",12
2010-12-09,"VBLTX",12.03
2010-12-10,"VBLTX",11.97
2010-12-13,"VBLTX",12
2010-12-14,"VBLTX",11.87
2010-12-15,"VBLTX",11.76
2010-12-16,"VBLTX",11.82
2010-12-17,"VBLTX",11.98
2010-12-20,"VBLTX",11.98
2010-12-21,"VBLTX",12.04
2010-12-22,"VBLTX",11.99
2010-12-23,"VBLTX",11.85
2010-12-27,"VBLTX",11.94
2010-12-28,"VBLTX",11.76
2010-12-29,"VBLTX",11.91
2010-12-30,"VBLTX",11.91
2010-12-31,"VBLTX",12.04
2011-01-03,"VBLTX",11.96
2011-01-04,"VBLTX",11.99
2011-01-05,"VBLTX",11.81
2011-01-06,"VBLTX",11.84
2011-01-07,"VBLTX",11.9
2011-01-10,"VBLTX",11.94
2011-01-11,"VBLTX",11.89
2011-01-12,"VBLTX",11.84
2011-01-13,"VBLTX",11.92
2011-01-14,"VBLTX",11.87
2011-01-18,"VBLTX",11.82
2011-01-19,"VBLTX",11.88
2011-01-20,"VBLTX",11.76
2011-01-21,"VBLTX",11.82
2011-01-24,"VBLTX",11.82
2011-01-25,"VBLTX",11.91
2011-01-26,"VBLTX",11.78
2011-01-27,"VBLTX",11.81
2011-01-28,"VBLTX",11.85
2011-01-31,"VBLTX",11.79
2011-02-01,"VBLTX",11.75
2011-02-02,"VBLTX",11.75
2011-02-03,"VBLTX",11.67
2011-02-04,"VBLTX",11.58
2011-02-07,"VBLTX",11.62
2011-02-08,"VBLTX",11.55
2011-02-09,"VBLTX",11.62
2011-02-10,"VBLTX",11.53
2011-02-11,"VBLTX",11.65
2011-02-14,"VBLTX",11.66
2011-02-15,"VBLTX",11.7
2011-02-16,"VBLTX",11.68
2011-02-17,"VBLTX",11.7
2011-02-18,"VBLTX",11.67
2011-02-22,"VBLTX",11.8
2011-02-23,"VBLTX",11.81
2011-02-24,"VBLTX",11.85
2011-02-25,"VBLTX",11.9
2011-02-28,"VBLTX",11.92
2011-03-01,"VBLTX",11.94
2011-03-02,"VBLTX",11.81
2011-03-03,"VBLTX",11.73
2011-03-04,"VBLTX",11.79
2011-03-07,"VBLTX",11.75
2011-03-08,"VBLTX",11.7
2011-03-09,"VBLTX",11.78
2011-03-10,"VBLTX",11.92
2011-03-11,"VBLTX",11.87
2011-03-14,"VBLTX",11.87
2011-03-15,"VBLTX",11.95
2011-03-16,"VBLTX",12.06
2011-03-17,"VBLTX",11.99
2011-03-18,"VBLTX",12.01
2011-03-21,"VBLTX",11.96
2011-03-22,"VBLTX",11.98
2011-03-23,"VBLTX",11.97
2011-03-24,"VBLTX",11.9
2011-03-25,"VBLTX",11.87
2011-03-28,"VBLTX",11.88
2011-03-29,"VBLTX",11.81
2011-03-30,"VBLTX",11.87
2011-03-31,"VBLTX",11.85
2011-04-01,"VBLTX",11.89
2011-04-04,"VBLTX",11.91
2011-04-05,"VBLTX",11.88
2011-04-06,"VBLTX",11.75
2011-04-07,"VBLTX",11.74
2011-04-08,"VBLTX",11.7
2011-04-11,"VBLTX",11.7
2011-04-12,"VBLTX",11.8
2011-04-13,"VBLTX",11.85
2011-04-14,"VBLTX",11.84
2011-04-15,"VBLTX",11.95
2011-04-18,"VBLTX",11.97
2011-04-19,"VBLTX",12.01
2011-04-20,"VBLTX",11.96
2011-04-21,"VBLTX",11.95
2011-04-25,"VBLTX",11.99
2011-04-26,"VBLTX",12.08
2011-04-27,"VBLTX",11.99
2011-04-28,"VBLTX",12.05
2011-04-29,"VBLTX",12.09
2011-05-02,"VBLTX",12.11
2011-05-03,"VBLTX",12.16
2011-05-04,"VBLTX",12.21
2011-05-05,"VBLTX",12.3
2011-05-06,"VBLTX",12.26
2011-05-09,"VBLTX",12.26
2011-05-10,"VBLTX",12.19
2011-05-11,"VBLTX",12.24
2011-05-12,"VBLTX",12.18
2011-05-13,"VBLTX",12.25
2011-05-16,"VBLTX",12.31
2011-05-17,"VBLTX",12.4
2011-05-18,"VBLTX",12.28
2011-05-19,"VBLTX",12.28
2011-05-20,"VBLTX",12.28
2011-05-23,"VBLTX",12.32
2011-05-24,"VBLTX",12.35
2011-05-25,"VBLTX",12.31
2011-05-26,"VBLTX",12.38
2011-05-27,"VBLTX",12.35
2011-05-31,"VBLTX",12.39
2011-06-01,"VBLTX",12.51
2011-06-02,"VBLTX",12.34
2011-06-03,"VBLTX",12.37
2011-06-06,"VBLTX",12.31
2011-06-07,"VBLTX",12.35
2011-06-08,"VBLTX",12.41
2011-06-09,"VBLTX",12.37
2011-06-10,"VBLTX",12.43
2011-06-13,"VBLTX",12.38
2011-06-14,"VBLTX",12.23
2011-06-15,"VBLTX",12.39
2011-06-16,"VBLTX",12.43
2011-06-17,"VBLTX",12.39
2011-06-20,"VBLTX",12.39
2011-06-21,"VBLTX",12.35
2011-06-22,"VBLTX",12.35
2011-06-23,"VBLTX",12.42
2011-06-24,"VBLTX",12.39
2011-06-27,"VBLTX",12.26
2011-06-28,"VBLTX",12.17
2011-06-29,"VBLTX",12.11
2011-06-30,"VBLTX",12.1
2011-07-01,"VBLTX",12.09
2011-07-05,"VBLTX",12.13
2011-07-06,"VBLTX",12.17
2011-07-07,"VBLTX",12.15
2011-07-08,"VBLTX",12.29
2011-07-11,"VBLTX",12.42
2011-07-12,"VBLTX",12.46
2011-07-13,"VBLTX",12.49
2011-07-14,"VBLTX",12.36
2011-07-15,"VBLTX",12.36
2011-07-18,"VBLTX",12.27
2011-07-19,"VBLTX",12.46
2011-07-20,"VBLTX",12.35
2011-07-21,"VBLTX",12.28
2011-07-22,"VBLTX",12.36
2011-07-25,"VBLTX",12.26
2011-07-26,"VBLTX",12.33
2011-07-27,"VBLTX",12.33
2011-07-28,"VBLTX",12.37
2011-07-29,"VBLTX",12.57
2011-08-01,"VBLTX",12.67
2011-08-02,"VBLTX",12.96
2011-08-03,"VBLTX",12.97
2011-08-04,"VBLTX",13.27
2011-08-05,"VBLTX",12.95
2011-08-08,"VBLTX",13.18
2011-08-09,"VBLTX",13.19
2011-08-10,"VBLTX",13.43
2011-08-11,"VBLTX",12.86
2011-08-12,"VBLTX",13.05
2011-08-15,"VBLTX",12.96
2011-08-16,"VBLTX",13.11
2011-08-17,"VBLTX",13.27
2011-08-18,"VBLTX",13.44
2011-08-19,"VBLTX",13.5
2011-08-22,"VBLTX",13.45
2011-08-23,"VBLTX",13.28
2011-08-24,"VBLTX",12.96
2011-08-25,"VBLTX",13.06
2011-08-26,"VBLTX",13.15
2011-08-29,"VBLTX",13.02
2011-08-30,"VBLTX",13.17
2011-08-31,"VBLTX",13.07
2011-09-01,"VBLTX",13.27
2011-09-02,"VBLTX",13.57
2011-09-06,"VBLTX",13.65
2011-09-07,"VBLTX",13.46
2011-09-08,"VBLTX",13.54
2011-09-09,"VBLTX",13.64
2011-09-12,"VBLTX",13.61
2011-09-13,"VBLTX",13.45
2011-09-14,"VBLTX",13.52
2011-09-15,"VBLTX",13.35
2011-09-16,"VBLTX",13.41
2011-09-19,"VBLTX",13.59
2011-09-20,"VBLTX",13.63
2011-09-21,"VBLTX",13.93
2011-09-22,"VBLTX",14.19
2011-09-23,"VBLTX",13.96
2011-09-26,"VBLTX",13.77
2011-09-27,"VBLTX",13.61
2011-09-28,"VBLTX",13.61
2011-09-29,"VBLTX",13.65
2011-09-30,"VBLTX",13.88
2011-10-03,"VBLTX",14.12
2011-10-04,"VBLTX",13.95
2011-10-05,"VBLTX",13.87
2011-10-06,"VBLTX",13.69
2011-10-07,"VBLTX",13.63
2011-10-10,"VBLTX",13.49
2011-10-11,"VBLTX",13.51
2011-10-12,"VBLTX",13.41
2011-10-13,"VBLTX",13.5
2011-10-14,"VBLTX",13.37
2011-10-17,"VBLTX",13.55
2011-10-18,"VBLTX",13.51
2011-10-19,"VBLTX",13.55
2011-10-20,"VBLTX",13.49
2011-10-21,"VBLTX",13.42
2011-10-24,"VBLTX",13.46
2011-10-25,"VBLTX",13.73
2011-10-26,"VBLTX",13.57
2011-10-27,"VBLTX",13.29
2011-10-28,"VBLTX",13.41
2011-10-31,"VBLTX",13.8
2011-11-01,"VBLTX",14.09
2011-11-02,"VBLTX",13.99
2011-11-03,"VBLTX",13.84
2011-11-04,"VBLTX",13.85
2011-11-07,"VBLTX",13.91
2011-11-08,"VBLTX",13.75
2011-11-09,"VBLTX",13.92
2011-11-10,"VBLTX",13.75
2011-11-11,"VBLTX",13.68
2011-11-14,"VBLTX",13.82
2011-11-15,"VBLTX",13.77
2011-11-16,"VBLTX",13.84
2011-11-17,"VBLTX",13.9
2011-11-18,"VBLTX",13.87
2011-11-21,"VBLTX",13.91
2011-11-22,"VBLTX",13.99
2011-11-23,"VBLTX",14.07
2011-11-25,"VBLTX",13.91
2011-11-28,"VBLTX",13.88
2011-11-29,"VBLTX",13.78
2011-11-30,"VBLTX",13.63
2011-12-01,"VBLTX",13.6
2011-12-02,"VBLTX",13.75
2011-12-05,"VBLTX",13.77
2011-12-06,"VBLTX",13.68
2011-12-07,"VBLTX",13.71
2011-12-08,"VBLTX",13.84
2011-12-09,"VBLTX",13.62
2011-12-12,"VBLTX",13.72
2011-12-13,"VBLTX",13.82
2011-12-14,"VBLTX",14.01
2011-12-15,"VBLTX",13.97
2011-12-16,"VBLTX",14.09
2011-12-19,"VBLTX",14.21
2011-12-20,"VBLTX",13.95
2011-12-21,"VBLTX",13.81
2011-12-22,"VBLTX",13.73
2011-12-23,"VBLTX",13.6
2011-12-27,"VBLTX",13.66
2011-12-28,"VBLTX",13.85
2011-12-29,"VBLTX",13.89
2011-12-30,"VBLTX",13.91
2012-01-03,"VBLTX",13.8
2012-01-04,"VBLTX",13.68
2012-01-05,"VBLTX",13.66
2012-01-06,"VBLTX",13.74
2012-01-09,"VBLTX",13.74
2012-01-10,"VBLTX",13.73
2012-01-11,"VBLTX",13.85
2012-01-12,"VBLTX",13.84
2012-01-13,"VBLTX",13.93
2012-01-17,"VBLTX",13.98
2012-01-18,"VBLTX",13.87
2012-01-19,"VBLTX",13.74
2012-01-20,"VBLTX",13.63
2012-01-23,"VBLTX",13.58
2012-01-24,"VBLTX",13.59
2012-01-25,"VBLTX",13.59
2012-01-26,"VBLTX",13.74
2012-01-27,"VBLTX",13.79
2012-01-30,"VBLTX",13.91
2012-01-31,"VBLTX",14.03
2012-02-01,"VBLTX",13.93
2012-02-02,"VBLTX",13.94
2012-02-03,"VBLTX",13.75
2012-02-06,"VBLTX",13.85
2012-02-07,"VBLTX",13.74
2012-02-08,"VBLTX",13.76
2012-02-09,"VBLTX",13.7
2012-02-10,"VBLTX",13.82
2012-02-13,"VBLTX",13.84
2012-02-14,"VBLTX",13.89
2012-02-15,"VBLTX",13.87
2012-02-16,"VBLTX",13.79
2012-02-17,"VBLTX",13.78
2012-02-21,"VBLTX",13.68
2012-02-22,"VBLTX",13.8
2012-02-23,"VBLTX",13.81
2012-02-24,"VBLTX",13.88
2012-02-27,"VBLTX",13.98
2012-02-28,"VBLTX",13.96
2012-02-29,"VBLTX",13.91
2012-03-01,"VBLTX",13.82
2012-03-02,"VBLTX",13.91
2012-03-05,"VBLTX",13.83
2012-03-06,"VBLTX",13.92
2012-03-07,"VBLTX",13.86
2012-03-08,"VBLTX",13.76
2012-03-09,"VBLTX",13.77
2012-03-12,"VBLTX",13.77
2012-03-13,"VBLTX",13.6
2012-03-14,"VBLTX",13.36
2012-03-15,"VBLTX",13.37
2012-03-16,"VBLTX",13.39
2012-03-19,"VBLTX",13.28
2012-03-20,"VBLTX",13.31
2012-03-21,"VBLTX",13.43
2012-03-22,"VBLTX",13.45
2012-03-23,"VBLTX",13.54
2012-03-26,"VBLTX",13.49
2012-03-27,"VBLTX",13.56
2012-03-28,"VBLTX",13.55
2012-03-29,"VBLTX",13.62
2012-03-30,"VBLTX",13.43
2012-04-02,"VBLTX",13.48
2012-04-03,"VBLTX",13.31
2012-04-04,"VBLTX",13.43
2012-04-05,"VBLTX",13.49
2012-04-09,"VBLTX",13.69
2012-04-10,"VBLTX",13.8
2012-04-11,"VBLTX",13.68
2012-04-12,"VBLTX",13.64
2012-04-13,"VBLTX",13.8
2012-04-16,"VBLTX",13.78
2012-04-17,"VBLTX",13.77
2012-04-18,"VBLTX",13.8
2012-04-19,"VBLTX",13.82
2012-04-20,"VBLTX",13.82
2012-04-23,"VBLTX",13.88
2012-04-24,"VBLTX",13.8
2012-04-25,"VBLTX",13.75
2012-04-26,"VBLTX",13.81
2012-04-27,"VBLTX",13.82
2012-04-30,"VBLTX",13.82
2012-05-01,"VBLTX",13.78
2012-05-02,"VBLTX",13.85
2012-05-03,"VBLTX",13.86
2012-05-04,"VBLTX",13.94
2012-05-07,"VBLTX",13.94
2012-05-08,"VBLTX",13.98
2012-05-09,"VBLTX",13.98
2012-05-10,"VBLTX",13.94
2012-05-11,"VBLTX",14.01
2012-05-14,"VBLTX",14.15
2012-05-15,"VBLTX",14.16
2012-05-16,"VBLTX",14.16
2012-05-17,"VBLTX",14.29
2012-05-18,"VBLTX",14.26
2012-05-21,"VBLTX",14.2
2012-05-22,"VBLTX",14.08
2012-05-23,"VBLTX",14.12
2012-05-24,"VBLTX",14.08
2012-05-25,"VBLTX",14.1
2012-05-29,"VBLTX",14.08
2012-05-30,"VBLTX",14.33
2012-05-31,"VBLTX",14.43
2012-06-01,"VBLTX",14.64
2012-06-04,"VBLTX",14.55
2012-06-05,"VBLTX",14.4
2012-06-06,"VBLTX",14.2
2012-06-07,"VBLTX",14.25
2012-06-08,"VBLTX",14.25
2012-06-11,"VBLTX",14.31
2012-06-12,"VBLTX",14.21
2012-06-13,"VBLTX",14.31
2012-06-14,"VBLTX",14.3
2012-06-15,"VBLTX",14.37
2012-06-18,"VBLTX",14.43
2012-06-19,"VBLTX",14.3
2012-06-20,"VBLTX",14.36
2012-06-21,"VBLTX",14.42
2012-06-22,"VBLTX",14.29
2012-06-25,"VBLTX",14.43
2012-06-26,"VBLTX",14.39
2012-06-27,"VBLTX",14.41
2012-06-28,"VBLTX",14.43
2012-06-29,"VBLTX",14.3
2012-07-02,"VBLTX",14.43
2012-07-03,"VBLTX",14.36
2012-07-05,"VBLTX",14.42
2012-07-06,"VBLTX",14.51
2012-07-09,"VBLTX",14.61
2012-07-10,"VBLTX",14.64
2012-07-11,"VBLTX",14.67
2012-07-12,"VBLTX",14.74
2012-07-13,"VBLTX",14.73
2012-07-16,"VBLTX",14.8
2012-07-17,"VBLTX",14.74
2012-07-18,"VBLTX",14.78
2012-07-19,"VBLTX",14.77
2012-07-20,"VBLTX",14.9
2012-07-23,"VBLTX",14.95
2012-07-24,"VBLTX",15.03
2012-07-25,"VBLTX",15.05
2012-07-26,"VBLTX",14.96
2012-07-27,"VBLTX",14.77
2012-07-30,"VBLTX",14.86
2012-07-31,"VBLTX",14.9
2012-08-01,"VBLTX",14.85
2012-08-02,"VBLTX",14.91
2012-08-03,"VBLTX",14.74
2012-08-06,"VBLTX",14.75
2012-08-07,"VBLTX",14.62
2012-08-08,"VBLTX",14.57
2012-08-09,"VBLTX",14.56
2012-08-10,"VBLTX",14.61
2012-08-13,"VBLTX",14.6
2012-08-14,"VBLTX",14.45
2012-08-15,"VBLTX",14.29
2012-08-16,"VBLTX",14.2
2012-08-17,"VBLTX",14.26
2012-08-20,"VBLTX",14.27
2012-08-21,"VBLTX",14.32
2012-08-22,"VBLTX",14.51
2012-08-23,"VBLTX",14.55
2012-08-24,"VBLTX",14.54
2012-08-27,"VBLTX",14.59
2012-08-28,"VBLTX",14.62
2012-08-29,"VBLTX",14.57
2012-08-30,"VBLTX",14.62
2012-08-31,"VBLTX",14.77
2012-09-04,"VBLTX",14.75
2012-09-05,"VBLTX",14.7
2012-09-06,"VBLTX",14.53
2012-09-07,"VBLTX",14.49
2012-09-10,"VBLTX",14.52
