"SALE.TYPE","SOLD.DATE","PROPERTY.TYPE","PRICE","BEDS","BATHS","SQUARE.FEET","LOT.SIZE","YEAR.BUILT","HOA.MONTH","STATUS","NEXT.OPEN.HOUSE.START.TIME","NEXT.OPEN.HOUSE.END.TIME","URL","SOURCE","MLS.","FAVORITE","INTERESTED","LIST.DATE","ADDRESS","ZIP_CODE","LAT_LON","CITY_STATE","LOCATION","CITY","STATE","LATITUDE","LONGITUDE"
"PAST SALE","September-29-2017","Townhouse",330000,2,1,864,2044,1930,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/5253-Banks-Pl-NE-20019/home/10130079","MRIS","DC9962081","N","Y","Tuesday- Sep 26, 2017","5253 Banks Pl NE","'200190000","38.892465&-76.9258668","Washington, DC","Deanwood","Washington","DC","38.892465","-76.9258668"
"PAST SALE","September-29-2017","Condo/Co-op",322100,1,1,600,600,1947,271,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/420-16th-St-SE-20003/unit-103/home/28583397","MRIS","DC10049062","N","Y","Tuesday- Sep 26, 2017","420 16th St SE #103","'200030000","38.883393&-76.9818206","Washington, DC","Old City #1","Washington","DC","38.883393","-76.9818206"
"PAST SALE","September-18-2017","Townhouse",615000,2,2,1100,1100,1926,147,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1709-Bay-St-SE-20003/unit-1/home/113979782","MRIS","DC9952240","N","Y","Monday- Sep 04, 2017","1709 Bay St SE #1","'200030000","38.886425&-76.980272","Washington, DC","Capitol Hill","Washington","DC","38.886425","-76.980272"
"PAST SALE","September-19-2017","Condo/Co-op",350000,1,1,752,752,1939,276,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/4000-8th-St-NE-20017/unit-2/home/143347210","MRIS","DC10060676","N","Y","Wednesday- Sep 06, 2017","4000 8th St NE #2","'200170000","38.9396255&-76.9947288","Washington, DC","Brookland","Washington","DC","38.9396255","-76.9947288"
"PAST SALE","September-22-2017","Condo/Co-op",121000,1,1,584,584,1978,132,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/3052-Pineview-Ct-NE-20018/unit-3052/home/10107400","MRIS","DC9823127","N","Y","Tuesday- Sep 12, 2017","3052 Pineview Ct NE #3052","'200180000","38.9288792&-76.9572737","Washington, DC","Fort Lincoln","Washington","DC","38.9288792","-76.9572737"
"PAST SALE","September-28-2017","Condo/Co-op",430000,1,1,792,792,2007,411,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/401-13th-St-NE-20002/unit-301/home/12531505","MRIS","DC10051879","N","Y","Sunday- Sep 24, 2017","401 13th St NE #301","'200020000","38.8951405&-76.9880191","Washington, DC","Capitol Hill","Washington","DC","38.8951405","-76.9880191"
"PAST SALE","September-28-2017","Condo/Co-op",163000,1,1,425,425,1913,169,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/219-T-St-NE-20002/unit-T2/home/28497538","MRIS","DC10014866","N","Y","Sunday- Sep 24, 2017","219 T St NE Unit T2","'200020000","38.915307&-77.002685","Washington, DC","Eckington","Washington","DC","38.915307","-77.002685"
"PAST SALE","September-18-2017","Townhouse",515000,2,2,1224,1655,1948,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/641-Emerson-St-NE-20017/home/10084386","MRIS","DC10023290","N","Y","Monday- Sep 04, 2017","641 Emerson St NE","'200170000","38.9498761&-76.9975249","Washington, DC","Brookland","Washington","DC","38.9498761","-76.9975249"
"PAST SALE","September-22-2017","Condo/Co-op",420000,1,1,744,744,1984,490,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/2320-Wisconsin-Ave-NW-20007/unit-402/home/9933809","MRIS","DC10032121","N","Y","Tuesday- Sep 12, 2017","2320 Wisconsin Ave NW #402","'200070000","38.9204558&-77.072113","Washington, DC","Glover Park","Washington","DC","38.9204558","-77.072113"
"PAST SALE","September-22-2017","Condo/Co-op",329000,2,1,800,800,1927,510,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/5112-Connecticut-Ave-NW-20008/unit-110/home/25676551","MRIS","DC9936700","N","Y","Tuesday- Sep 12, 2017","5112 Connecticut Ave NW #110","'200080000","38.9563637&-77.0710951","Washington, DC","Chevy Chase","Washington","DC","38.9563637","-77.0710951"
"PAST SALE","September-25-2017","Condo/Co-op",825000,2,2,1381,1381,1971,2372,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/700-New-Hampshire-Ave-NW-20037/unit-307/home/39582939","MRIS","DC9973376","N","Y","Monday- Sep 18, 2017","700 New Hampshire Ave NW #307","'200370000","38.8980961&-77.0546367","Washington, DC","Watergate","Washington","DC","38.8980961","-77.0546367"
"PAST SALE","September-26-2017","Condo/Co-op",267000,2,1,824,824,1948,385,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/8203-Grubb-Rd-20910/unit-G-101/home/21943240","MRIS","MC10033903","N","Y","Wednesday- Sep 20, 2017","8203 Grubb Rd Unit G-101","'209100000","38.9918937&-77.0476173","Silver Spring, MD","Rock Creek Gardens","Silver Spring","MD","38.9918937","-77.0476173"
"PAST SALE","September-26-2017","Condo/Co-op",267000,2,1,824,824,1948,385,"Sold",NA,NA,"http://www.redfin.com/MD/Silver-Spring/8203-Grubb-Rd-20910/unit-G-101/home/21943240","MRIS","MC10033903","N","Y","Wednesday- Sep 20, 2017","8203 Grubb Rd Unit G-101","'209100000","38.9918937&-77.0476173","Silver Spring, MD","Rock Creek Gardens","Silver Spring","MD","38.9918937","-77.0476173"
"PAST SALE","September-26-2017","Condo/Co-op",228000,0,1,462,462,1963,407,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/2829-Connecticut-Ave-NW-20008/unit-508/home/9989214","MRIS","DC10051123","N","Y","Wednesday- Sep 20, 2017","2829 Connecticut Ave NW #508","'200080000","38.927532&-77.0536371","Washington, DC","Woodley Park/garfield","Washington","DC","38.927532","-77.0536371"
"PAST SALE","September-25-2017","Condo/Co-op",390000,1,1,747,747,1989,574,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/2725-Connecticut-Ave-NW-20008/unit-107/home/9989430","MRIS","DC9975245","N","Y","Monday- Sep 18, 2017","2725 Connecticut Ave NW #107","'200080000","38.9263787&-77.0527254","Washington, DC","Garfield","Washington","DC","38.9263787","-77.0527254"
"PAST SALE","September-26-2017","Condo/Co-op",582500,2,2,830,830,1936,539,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1725-New-Hampshire-Ave-NW-20009/unit-502/home/9859702","MRIS","DC10033947","N","Y","Wednesday- Sep 20, 2017","1725 New Hampshire Ave NW #502","'200090000","38.91314&-77.0396905","Washington, DC","Old City #2","Washington","DC","38.91314","-77.0396905"
"PAST SALE","September-29-2017","Condo/Co-op",415000,1,1,745,745,1968,762,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1718-P-St-NW-20036/unit-704/home/9862733","MRIS","DC10039441","N","Y","Tuesday- Sep 26, 2017","1718 P St NW #704","'200360000","38.9093944&-77.0392914","Washington, DC","Dupont Circle","Washington","DC","38.9093944","-77.0392914"
"PAST SALE","September-29-2017","Condo/Co-op",285000,1,1,619,619,1930,228,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/400-Evarts-St-NE-20017/unit-304/home/12530335","MRIS","DC10044621","N","Y","Tuesday- Sep 26, 2017","400 Evarts St NE #304","'200170000","38.9246956&-77.0002338","Washington, DC","Brookland","Washington","DC","38.9246956","-77.0002338"
"PAST SALE","September-28-2017","Townhouse",6e+05,2,2.5,1120,1253,1948,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1734-Gales-St-NE-20002/home/10112325","MRIS","DC10041363","N","Y","Sunday- Sep 24, 2017","1734 Gales St NE","'200020000","38.898082&-76.978453","Washington, DC","Old City #1","Washington","DC","38.898082","-76.978453"
"PAST SALE","September-29-2017","Condo/Co-op",564000,1,1,700,700,1901,330,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1830-17th-St-NW-20009/unit-607/home/9859067","MRIS","DC10063824","N","Y","Tuesday- Sep 26, 2017","1830 17th St NW #607","'200090000","38.915249&-77.0385369","Washington, DC","Dupont","Washington","DC","38.915249","-77.0385369"
"PAST SALE","September-28-2017","Condo/Co-op",1065000,2,2,1734,1734,1985,1383,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1015-33rd-St-NW-20007/unit-509/home/9923016","MRIS","DC10014947","N","Y","Sunday- Sep 24, 2017","1015 33rd St NW #509","'200070000","38.9038172&-77.0656245","Washington, DC","Georgetown","Washington","DC","38.9038172","-77.0656245"
"PAST SALE","September-29-2017","Condo/Co-op",424000,1,1,693,693,2006,329,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/2022-Flagler-Pl-NW-20001/unit-F202/home/12530627","MRIS","DC10008822","N","Y","Tuesday- Sep 26, 2017","2022 Flagler Pl NW Unit F202","'200010000","38.9175624&-77.0137556","Washington, DC","Ledroit Park","Washington","DC","38.9175624","-77.0137556"
"PAST SALE","September-29-2017","Condo/Co-op",468000,1,1.5,870,870,1981,800,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1080-Wisconsin-Ave-NW-20007/unit-2006/home/9924890","MRIS","DC9904150","N","Y","Tuesday- Sep 26, 2017","1080 Wisconsin Ave NW #2006","'200070000","38.9046353&-77.0631079","Washington, DC","Georgetown","Washington","DC","38.9046353","-77.0631079"
"PAST SALE","September-29-2017","Townhouse",512000,2,1,784,840,1908,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/425-Elm-St-NW-20001/home/10045455","MRIS","DC10070097","N","Y","Tuesday- Sep 26, 2017","425 Elm St NW","'200010000","38.917417&-77.018347","Washington, DC","Ledroit Park","Washington","DC","38.917417","-77.018347"
"PAST SALE","September-29-2017","Condo/Co-op",563000,2,2,1350,1350,1931,1139,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/4000-Cathedral-Ave-NW-20016/unit-809B/home/12061142","MRIS","DC10029262","N","Y","Tuesday- Sep 26, 2017","4000 Cathedral Ave NW Unit 809B","'200160000","38.9289777&-77.0791557","Washington, DC","Observatory Circle","Washington","DC","38.9289777","-77.0791557"
"PAST SALE","September-15-2017","Townhouse",669000,2,1,1200,703,1890,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/927-W-St-NW-20001/home/9876883","MRIS","DC10058479","N","Y","Tuesday- Aug 29, 2017","927 W St NW","'200010000","38.9193601&-77.0258155","Washington, DC","Old City #2","Washington","DC","38.9193601","-77.0258155"
"PAST SALE","","Condo/Co-op",710000,2,1,986,986,1904,NA,"",NA,NA,"http://www.redfin.com/DC/Washington/2107-S-St-NW-20008/unit-J/home/9999274","","","N","Y",NA,"2107 S St NW Apt J","'200080000","38.9142829&-77.0468857","Washington, DC","","Washington","DC","38.9142829","-77.0468857"
"PAST SALE","September-15-2017","Condo/Co-op",293000,0,1,385,385,2006,189,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/929-Florida-Ave-NW-20001/unit-5006/home/21644100","MRIS","DC9942813","N","Y","Tuesday- Aug 29, 2017","929 Florida Ave NW #5006","'200010000","38.918672&-77.0242293","Washington, DC","Shaw","Washington","DC","38.918672","-77.0242293"
"PAST SALE","September-19-2017","Townhouse",770000,2,2,1300,1300,1900,170,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1339-Irving-St-NW-20010/unit-C/home/49670699","MRIS","DC10009638","N","Y","Wednesday- Sep 06, 2017","1339 Irving St NW Unit C","'200100000","38.9288605&-77.0310799","Washington, DC","Columbia Heights","Washington","DC","38.9288605","-77.0310799"
"PAST SALE","September-19-2017","Townhouse",511000,2,2,1320,1320,1956,207,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/4108-14th-St-NW-20011/unit-3/home/12530813","MRIS","DC10040123","N","Y","Wednesday- Sep 06, 2017","4108 14th St NW #3","'200110000","38.9408965&-77.0328963","Washington, DC","Columbia Heights","Washington","DC","38.9408965","-77.0328963"
"PAST SALE","September-20-2017","Townhouse",650000,2,2.5,1140,900,1997,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/12-Hanover-Pl-NW-20001/home/9888703","MRIS","DC10023380","N","Y","Friday- Sep 08, 2017","12 Hanover Pl NW","'200010000","38.9077553&-77.0097976","Washington, DC","Truxton Circle","Washington","DC","38.9077553","-77.0097976"
"PAST SALE","September-20-2017","Condo/Co-op",595000,2,2,934,934,2004,611,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1001-L-St-NW-20001/unit-704/home/10192837","MRIS","DC10061805","N","Y","Friday- Sep 08, 2017","1001 L St NW #704","'200010000","38.9045642&-77.0262807","Washington, DC","Old City #2","Washington","DC","38.9045642","-77.0262807"
"PAST SALE","September-21-2017","Condo/Co-op",449900,2,2,NA,NA,1910,363,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/2422-17th-St-NW-20009/unit-202/home/113619110","MRIS","DC9903171","N","Y","Sunday- Sep 10, 2017","2422 17th St NW #202","'200090000","38.922255&-77.0392789","Washington, DC","Adams Morgan","Washington","DC","38.922255","-77.0392789"
"PAST SALE","September-20-2017","Condo/Co-op",510000,1,1,1012,1012,2005,605,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/777-7th-St-NW-20001/unit-736/home/10193143","MRIS","DC9997160","N","Y","Friday- Sep 08, 2017","777 7th St NW #736","'200010000","38.899494&-77.0217858","Washington, DC","Residences At Gallery Place","Washington","DC","38.899494","-77.0217858"
"PAST SALE","September-25-2017","Townhouse",669900,2,2,1019,1019,1885,278,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1825-19th-St-NW-20009/unit-1/home/9061579","MRIS","DC10016797","N","Y","Monday- Sep 18, 2017","1825 19th St NW #1","'200090000","38.9150691&-77.0431718","Washington, DC","Dupont Circle","Washington","DC","38.9150691","-77.0431718"
"PAST SALE","September-25-2017","Townhouse",720000,2,2.5,1260,1740,1900,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/242-14th-Pl-NE-20002/home/9916446","MRIS","DC10040649","N","Y","Monday- Sep 18, 2017","242 14th Pl NE","'200020000","38.8931767&-76.9847712","Washington, DC","Old City #1","Washington","DC","38.8931767","-76.9847712"
"PAST SALE","September-27-2017","Condo/Co-op",457500,2,2,NA,NA,2017,250,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/3101-Sherman-Ave-NW-20010/unit-205/home/113757925","MRIS","DC10023535","N","Y","Friday- Sep 22, 2017","3101 Sherman Ave NW #205","'200100000","38.9290059&-77.0259519","Washington, DC","Columbia Heights","Washington","DC","38.9290059","-77.0259519"
"PAST SALE","September-26-2017","Condo/Co-op",67725,2,1,697,697,1968,1200,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/2320-Chester-St-SE-20020/unit-102/home/21647580","MRIS","DC10013081","N","Y","Wednesday- Sep 20, 2017","2320 Chester St SE #102","'200200000","38.8622574&-76.9879311","Washington, DC","Anacostia","Washington","DC","38.8622574","-76.9879311"
"PAST SALE","September-28-2017","Condo/Co-op",317000,2,1,725,725,1941,195,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1343-Bryant-St-NE-20018/unit-4/home/113114834","MRIS","DC9865486","N","Y","Sunday- Sep 24, 2017","1343 Bryant St NE #4","'200180000","38.9208793&-76.9870342","Washington, DC","Brentwood","Washington","DC","38.9208793","-76.9870342"
"PAST SALE","September-28-2017","Condo/Co-op",297000,1,1,738,738,1928,403,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1457-Park-Rd-NW-20010/unit-000102/home/11748154","MRIS","DC10029058","N","Y","Sunday- Sep 24, 2017","1457 Park Rd NW #102","'200100000","38.931238&-77.0346133","Washington, DC","Columbia Heights","Washington","DC","38.931238","-77.0346133"
"PAST SALE","September-29-2017","Condo/Co-op",130000,2,1,1200,1200,1940,297,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/2115-Suitland-Ter-SE-20020/unit-102/home/10153975","MRIS","DC10035934","N","Y","Tuesday- Sep 26, 2017","2115 Suitland Ter SE #102","'200200000","38.8632498&-76.949154","Washington, DC","Hill Crest","Washington","DC","38.8632498","-76.949154"
"PAST SALE","September-29-2017","Condo/Co-op",339000,1,1,718,718,1967,673,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1250-4th-St-SW-20024/unit-W203/home/9885995","MRIS","DC10034692","N","Y","Tuesday- Sep 26, 2017","1250 4th St SW Unit W203","'200240000","38.8751976&-77.0172765","Washington, DC","Sw Waterfront","Washington","DC","38.8751976","-77.0172765"
"PAST SALE","September-29-2017","Condo/Co-op",346000,1,1,680,680,1966,935,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/560-N-St-SW-20024/unit-N409/home/81865043","MRIS","DC10023487","N","Y","Tuesday- Sep 26, 2017","560 N St SW Unit N409","'200240000","38.8744909&-77.0189432","Washington, DC","Harbor Square","Washington","DC","38.8744909","-77.0189432"
"PAST SALE","September-29-2017","Condo/Co-op",365976,2,1.5,1029,1029,1905,340,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/1519-Park-Rd-NW-20010/unit-B5/home/23062130","MRIS","DC9970621","N","Y","Tuesday- Sep 26, 2017","1519 Park Rd NW Unit B5","'200100000","38.931557&-77.035486","Washington, DC","Columbia Heights","Washington","DC","38.931557","-77.035486"
"PAST SALE","September-29-2017","Townhouse",301500,2,2.5,1468,560,2006,119,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/4252-Martin-Luther-King-Junior-Ave-SW-20032/home/21647339","MRIS","DC9926223","N","Y","Tuesday- Sep 26, 2017","4252 Martin Luther King Jr Ave SW","'200320000","38.828073&-77.01228","Washington, DC","Congress Heights","Washington","DC","38.828073","-77.01228"
"PAST SALE","September-8-2017","Townhouse",253000,2,1.5,832,1600,1941,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/3421-Baker-St-NE-20019/home/10117690","MRIS","DC9962211","N","Y","Tuesday- Aug 15, 2017","3421 Baker St NE","'200190000","38.892558&-76.956679","Washington, DC","Lily Ponds","Washington","DC","38.892558","-76.956679"
"PAST SALE","September-13-2017","Townhouse",229000,2,1,956,956,1978,171,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/3138-Apple-Rd-NE-20018/unit-16/home/10107664","MRIS","DC10005530","N","Y","Friday- Aug 25, 2017","3138 Apple Rd NE #16","'200180000","38.9249486&-76.9629532","Washington, DC","Fort Lincoln","Washington","DC","38.9249486","-76.9629532"
"PAST SALE","September-15-2017","Townhouse",484000,2,3,1664,1471,2013,107,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/3723-Commodore-Joshua-Barney-Dr-NE-20018/home/96344685","MRIS","DC10025407","N","Y","Tuesday- Aug 29, 2017","3723 Commodore Joshua Barney Dr NE","'200180000","38.9234736&-76.9523823","Washington, DC","The Villages At Dakota Crossing","Washington","DC","38.9234736","-76.9523823"
"PAST SALE","September-22-2017","Condo/Co-op",1e+05,1,1,2444,2444,1951,235,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/429-60th-St-NE-20019/unit-1/home/113437265","MRIS","DC9889877","N","Y","Tuesday- Sep 12, 2017","429 60th St NE #1","'200190000","38.895582&-76.91472","Washington, DC","Deanwood","Washington","DC","38.895582","-76.91472"
"PAST SALE","September-15-2017","Townhouse",375000,2,1.5,1024,1440,1942,NA,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/3315-Ames-St-NE-20019/home/10117734","MRIS","DC10034847","N","Y","Tuesday- Aug 29, 2017","3315 Ames St NE","'200190000","38.890417&-76.959627","Washington, DC","Lily Ponds","Washington","DC","38.890417","-76.959627"
"PAST SALE","","Townhouse",254900,2,1,800,2375,1945,NA,"",NA,NA,"http://www.redfin.com/DC/Washington/256-56th-Pl-NE-20019/home/10130925","","","N","Y",NA,"256 56th Pl NE","'200190000","38.892741&-76.920639","Washington, DC","","Washington","DC","38.892741","-76.920639"
"PAST SALE","","Single Family Residential",173470,2,1,1040,2923,1947,NA,"",NA,NA,"http://www.redfin.com/DC/Washington/5522-Bass-Pl-SE-20019/home/10133369","","","N","Y",NA,"5522 Bass Pl SE","'200190000","38.884951&-76.921274","Washington, DC","","Washington","DC","38.884951","-76.921274"
"PAST SALE","September-7-2017","Condo/Co-op",280000,1,1,700,700,1930,315,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/500-25th-Pl-NE-20002/unit-103/home/39956219","MRIS","DC9922176","N","Y","Sunday- Aug 13, 2017","500 25th Pl NE #103","'200020000","38.896289&-76.972012","Washington, DC","H Street Corrodor","Washington","DC","38.896289","-76.972012"
"PAST SALE","September-14-2017","Townhouse",90000,2,1,986,1607,1941,50,"Sold",NA,NA,"http://www.redfin.com/DC/Washington/4903-Just-St-NE-20019/home/10126648","MRIS","DC9884481","N","Y","Sunday- Aug 27, 2017","4903 Just St NE","'200190000","38.9018469&-76.930641","Washington, DC","Deanwood","Washington","DC","38.9018469","-76.930641"
"PAST SALE","","Condo/Co-op",180000,2,1,832,832,1939,NA,"",NA,NA,"http://www.redfin.com/DC/Washington/234-34th-St-NE-20019/home/10116312","","","N","Y",NA,"234 34th St NE","'200190000","38.8931517&-76.9577759","Washington, DC","","Washington","DC","38.8931517","-76.9577759"
