"","SALE.TYPE","SOLD.DATE","PROPERTY.TYPE","PRICE","BEDS","BATHS","SQUARE.FEET","LOT.SIZE","YEAR.BUILT","HOA.MONTH","STATUS","NEXT.OPEN.HOUSE.START.TIME","NEXT.OPEN.HOUSE.END.TIME","URL","SOURCE","MLS.","FAVORITE","INTERESTED","LIST.DATE","ADDRESS","ZIP_CODE","LAT_LON","CITY_STATE","LOCATION","CITY","STATE","LATITUDE","LONGITUDE","PROPERTY.SIZE","metro_distance","days_on_market"
"69","PAST SALE",2017-09-21,"Condo/Co-op",622500,2,2,965,965,2005,532,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/1205-N-Garfield-St-22201/unit-405/home/11281042","MRIS","AR9977664","N","Y",2017-09-10,"1205 Garfield St #405",22201,"38.8869788&-77.0934489","Arlington, va","Station Square","Arlington","VA",38.8869788,-77.0934489,965,0.0919915245204412,11
"70","PAST SALE",2017-09-26,"Condo/Co-op",465000,1,1,880,880,1986,582,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/1530-Key-Blvd-22209/unit-411/home/11250437","MRIS","AR10036801","N","Y",2017-09-20,"1530 Key Blvd #411",22209,"38.8957709&-77.0760286","Arlington, va","The Atrium","Arlington","VA",38.8957709,-77.0760286,880,0.230572691338441,6
"71","PAST SALE",2017-09-27,"Condo/Co-op",360000,1,1,721,721,1987,491,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/2100-Lee-Hwy-22201/unit-234/home/11249836","MRIS","AR10022247","N","Y",2017-09-22,"2100 Lee Hwy #234",22201,"38.8958533&-77.0836163","Arlington, va","Astoria","Arlington","VA",38.8958533,-77.0836163,721,0.305945623202338,5
"72","PAST SALE",2017-09-18,"Condo/Co-op",430000,2,2,1100,1100,1987,662,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/2100-Lee-Hwy-22201/unit-517/home/11249964","MRIS","AR10031252","N","Y",2017-09-04,"2100 Lee Hwy #517",22201,"38.8958533&-77.0836163","Arlington, va","Astoria","Arlington","VA",38.8958533,-77.0836163,1100,0.305945623202338,14
"73","PAST SALE",2017-09-22,"Condo/Co-op",197000,2,1,835,835,1947,564,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/5005-10th-St-S-22204/unit-6/home/11265107","MRIS","AR10028176","N","Y",2017-09-12,"5005 10th St S #6",22204,"38.8539217&-77.1125468","Arlington, va","Frederick Courts","Arlington","VA",38.8539217,-77.1125468,835,1.94055462122282,10
"74","PAST SALE",2017-09-22,"Condo/Co-op",402500,1,2,1528,1528,1944,399,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/2930-S-Buchanan-St-22206/unit-A2/home/11268789","MRIS","AR10030495","N","Y",2017-09-12,"2930 Buchanan St S Unit A2",22206,"38.838158&-77.0998928","Arlington, va","Fairlington Villages","Arlington","VA",38.838158,-77.0998928,1528,2.74933999287263,10
"75","PAST SALE",2017-09-06,"Condo/Co-op",108000,1,1,789,789,1961,539,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/5101-8th-Rd-S-22204/unit-414/home/11259174","MRIS","AR9959205","N","Y",2017-08-11,"5101 8th Rd S #414",22204,"38.8577209&-77.1166132","Arlington, va","Columbia Knolls","Arlington","VA",38.8577209,-77.1166132,789,1.69956525000011,26
"76","PAST SALE",2017-09-18,"Condo/Co-op",186000,2,1,763,763,1948,471,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/5224-8th-Rd-S-22204/unit-3/home/11281671","MRIS","AR9996277","N","Y",2017-09-04,"5224 8th Rd S #3",22204,"38.8564451&-77.1181442","Arlington, va","Arlington Heights","Arlington","VA",38.8564451,-77.1181442,763,1.80130226540666,14
"77","PAST SALE",2017-09-28,"Condo/Co-op",257000,2,1.5,1063,1063,1969,497,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/5001-7th-Rd-S-22204/unit-202/home/11259552","MRIS","AR10041417","N","Y",2017-09-24,"5001 7th Rd S #202",22204,"38.8596096&-77.1165052","Arlington, va","Park Spring","Arlington","VA",38.8596096,-77.1165052,1063,1.56979383070427,4
"78","PAST SALE",2017-09-27,"Condo/Co-op",172500,0,1,489,489,1980,305,"Sold",NA,NA,"http://www.redfin.com/VA/Alexandria/1225-Martha-Custis-Dr-22302/unit-1502/home/11863235","MRIS","AX10037568","N","Y",2017-09-22,"1225 Martha Custis Dr #1502",22302,"38.8425075&-77.0801094","Alexandria, va","Parkeast","Alexandria","VA",38.8425075,-77.0801094,489,1.7835135345936,5
"79","PAST SALE",2017-09-29,"Condo/Co-op",350000,2,1,1121,1121,1944,340,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/3079-S-Buchanan-St-22206/unit-B1/home/11269200","MRIS","AR10039464","N","Y",2017-09-26,"3079 Buchanan St S Unit B1",22206,"38.8368553&-77.0969683","Arlington, va","Fairlington Villages","Arlington","VA",38.8368553,-77.0969683,1121,2.68830879742752,3
"80","PAST SALE",2017-09-18,"Condo/Co-op",387500,2,2,1490,1490,1940,288,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/3346-S-Wakefield-St-22206/unit-A2/home/11269452","MRIS","AR9933384","N","Y",2017-09-04,"3346 Wakefield St Unit A2",22206,"38.8353342&-77.0913919","Arlington, va","Fairlington Commons","Arlington","VA",38.8353342,-77.0913919,1490,2.52198732677914,14
"81","PAST SALE",2017-09-07,"Condo/Co-op",222000,1,1,815,815,1980,508,"Sold",NA,NA,"http://www.redfin.com/VA/Alexandria/1225-Martha-Custis-Dr-22302/unit-1612/home/11863265","MRIS","AX10040306","N","Y",2017-08-13,"1225 Martha Custis Dr #1612",22302,"38.8425075&-77.0801094","Alexandria, va","Parkeast","Alexandria","VA",38.8425075,-77.0801094,815,1.7835135345936,25
"82","PAST SALE",2017-09-08,"Single Family Residential",490000,2,2,870,5937,1951,NA,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/2015-S-Oakland-St-22204/home/11271663","MRIS","AR9938293","N","Y",2017-08-15,"2015 Oakland St",22204,"38.850935&-77.091511","Arlington, va","Malick","Arlington","VA",38.850935,-77.091511,5937,1.88781981419341,24
"83","PAST SALE",2017-09-05,"Condo/Co-op",550000,2,2,1166,1166,2006,430,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/2200-N-Westmoreland-St-22213/unit-317/home/12040705","MRIS","AR10029566","N","Y",2017-08-09,"2200 Westmoreland St N #317",22213,"38.8862777&-77.162736","Arlington, va","Westlee","Arlington","VA",38.8862777,-77.162736,1166,0.34899759740303,27
"84","PAST SALE",2017-09-15,"Condo/Co-op",233000,2,2,1067,1067,1972,662,"Sold",NA,NA,"http://www.redfin.com/VA/Falls-Church/3101-S-Manchester-St-22044/unit-516/home/9570397","MRIS","FX10009871","N","Y",2017-08-29,"3101 Manchester St #516",22044,"38.8630731&-77.1348012","Falls Church, va","Woodlake Towers","Falls Church","VA",38.8630731,-77.1348012,1067,1.81249201463083,17
"85","PAST SALE",2017-09-21,"Townhouse",635000,2,2,864,2629,1938,NA,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/1061-N-Nelson-St-22201/home/11245258","MRIS","AR10035458","N","Y",2017-09-10,"1061 Nelson St N",22201,"38.8857472&-77.1051806","Arlington, va","N/a","Arlington","VA",38.8857472,-77.1051806,2629,0.222097856750608,11
"86","PAST SALE",2017-09-18,"Condo/Co-op",255000,1,1,579,579,1973,374,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/4141-N-Henderson-Rd-22203/unit-920/home/11257396","MRIS","AR10010074","N","Y",2017-09-04,"4141 Henderson Rd #920",22203,"38.8757817&-77.1093699","Arlington, va","Hyde Park","Arlington","VA",38.8757817,-77.1093699,579,0.442425141390559,14
"87","PAST SALE",2017-09-07,"Condo/Co-op",649608,2,2,998,998,2005,522,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/1205-N-Garfield-St-22201/unit-608/home/11281067","MRIS","AR9975012","N","Y",2017-08-13,"1205 Garfield St N #608",22201,"38.8869788&-77.0934489","Arlington, va","Station Square","Arlington","VA",38.8869788,-77.0934489,998,0.0919915245204412,25
"88","PAST SALE",2017-09-27,"Condo/Co-op",158500,1,1,785,785,1970,487,"Sold",NA,NA,"http://www.redfin.com/VA/Falls-Church/6001-Arlington-Blvd-22044/unit-914/home/9569127","MRIS","FX9998149","N","Y",2017-09-22,"6001 Arlington Blvd #914",22044,"38.865167&-77.137584","Falls Church, va","Woodlake Towers","Falls Church","VA",38.865167,-77.137584,785,1.72963074761444,5
"89","PAST SALE",2017-09-08,"Condo/Co-op",145000,1,1,514,514,1955,352,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/1121-Arlington-Blvd-22209/unit-604/home/113532210","MRIS","AR9895773","N","Y",2017-08-15,"1121 Arlington Blvd #604",22209,"38.8936298&-77.0699433","Arlington, va","River Place","Arlington","VA",38.8936298,-77.0699433,514,0.248468777098449,24
"90","PAST SALE",NA,"Condo/Co-op",837400,2,2,1175,1175,2008,NA,NA,NA,NA,"http://www.redfin.com/VA/Arlington/1111-19th-St-N-22209/unit-2008/home/16898366",NA,NA,"N","Y",NA,"1111 19th St N Apt 2008",22209,"38.897304&-77.069227","Arlington, va",NA,"Arlington","VA",38.897304,-77.069227,1175,0.151332690091467,NA
"91","PAST SALE",NA,"Condo/Co-op",837400,2,2,1175,1175,2008,NA,NA,NA,NA,"http://www.redfin.com/VA/Arlington/1111-19th-St-N-22209/unit-2008/home/16898366",NA,NA,"N","Y",NA,"1111 19th St N Apt 2008",22209,"38.897304&-77.069227","Arlington, VA",NA,"Arlington","VA",38.897304,-77.069227,1175,0.151332690091467,NA
"92","PAST SALE",2017-09-20,"Condo/Co-op",1380000,2,2.5,2068,2068,2002,1643,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/1201-N-Nash-St-22209/unit-402/home/11279041","MRIS","AR10056002","N","Y",2017-09-08,"1201 Nash St N #402",22209,"38.8884264&-77.0717771","Arlington, va","Rosslyn","Arlington","VA",38.8884264,-77.0717771,2068,0.473746973924413,12
"93","PAST SALE",2017-09-11,"Condo/Co-op",234000,1,1,684,684,1958,509,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/1300-S-Arlington-Ridge-Rd-22202/unit-609/home/11275454","MRIS","AR9990705","N","Y",2017-08-21,"1300 Arlington Ridge Rd #609",22202,"38.8617088&-77.0670175","Arlington, va","The Cavendish","Arlington","VA",38.8617088,-77.0670175,684,0.383566877361487,21
"94","PAST SALE",2017-09-29,"Condo/Co-op",610000,2,2,1338,1338,1984,996,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/1805-Crystal-Dr-22202/unit-908S/home/11274185","MRIS","AR9988932","N","Y",2017-09-26,"1805 Crystal Dr Unit 908S",22202,"38.8564251&-77.0485576","Arlington, va","Crystal Park Condo","Arlington","VA",38.8564251,-77.0485576,1338,0.20097865249946,3
"95","PAST SALE",2017-09-07,"Condo/Co-op",330000,1,1,676,676,1984,498,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/1805-Crystal-Dr-22202/unit-803S/home/11274162","MRIS","AR9951248","N","Y",2017-08-13,"1805 Crystal Dr Unit 803S",22202,"38.8564251&-77.0485576","Arlington, va","Crystal Park Condos - South","Arlington","VA",38.8564251,-77.0485576,676,0.20097865249946,25
"96","PAST SALE",2017-09-15,"Condo/Co-op",175000,1,1,643,643,1980,401,"Sold",NA,NA,"http://www.redfin.com/VA/Alexandria/1225-Martha-Custis-Dr-22302/unit-415/home/11863047","MRIS","AX10005804","N","Y",2017-08-29,"1225 Martha Custis Dr #415",22302,"38.8425075&-77.0801094","Alexandria, va","Parkeast","Alexandria","VA",38.8425075,-77.0801094,643,1.7835135345936,17
"97","PAST SALE",2017-09-15,"Condo/Co-op",264900,1,1,711,711,1944,330,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/4724-29th-St-S-22206/unit-C2/home/11268595","MRIS","AR9970497","N","Y",2017-08-29,"4724 29th St S Unit C2",22206,"38.8390683&-77.0993685","Arlington, va","Fairlington Village","Arlington","VA",38.8390683,-77.0993685,711,2.68805448126677,17
"98","PAST SALE",2017-09-19,"Condo/Co-op",385000,2,2,1078,1078,1982,375,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/2819-S-Woodrow-St-22206/unit-E/home/143204072","MRIS","AR10029196","N","Y",2017-09-06,"2819-E Woodrow St S Unit E",22206,"38.8409039&-77.0972108","Arlington, va","Courtbridge I&ii","Arlington","VA",38.8409039,-77.0972108,1078,2.51837079099178,13
"99","PAST SALE",2017-09-21,"Townhouse",580000,2,3.5,1836,1836,1979,440,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/2420-S-Walter-Reed-Dr-22206/unit-1/home/81825643","MRIS","AR10035744","N","Y",2017-09-10,"2420 Walter Reed Dr #1",22206,"38.8451799&-77.0997444","Arlington, va","Windgate","Arlington","VA",38.8451799,-77.0997444,1836,2.46721483787347,11
"100","PAST SALE",2017-09-21,"Townhouse",495000,2,2,1500,1500,1940,410,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/4225-32nd-Rd-S-22206/unit-275/home/11269666","MRIS","AR10021644","N","Y",2017-09-10,"4225 32nd Rd S",22206,"38.8363927&-77.0865365","Arlington, va","Clarendon Fairlington Green","Arlington","VA",38.8363927,-77.0865365,1500,2.32985013978843,11
"101","PAST SALE",2017-09-21,"Single Family Residential",450000,2,1,828,6031,1957,NA,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/813-S-Quincy-St-22204/home/11261281","MRIS","AR10025309","N","Y",2017-09-10,"813 Quincy St S",22204,"38.8619897&-77.0994345","Arlington, va","Alcova Heights","Arlington","VA",38.8619897,-77.0994345,6031,1.45668356708255,11
"102","PAST SALE",2017-09-22,"Townhouse",523000,2,1.5,1232,1232,1979,359,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/1605-S-Hayes-St-22202/unit-A/home/143105003","MRIS","AR10024408","N","Y",2017-09-12,"1605 Hayes St Unit A",22202,"38.8595915&-77.0591731","Arlington, va","Southampton","Arlington","VA",38.8595915,-77.0591731,1232,0.244882837130386,10
"103","PAST SALE",2017-09-15,"Townhouse",577000,2,2.5,1152,2553,1940,NA,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/3617-1st-Rd-S-22204/home/11262062","MRIS","AR10034300","N","Y",2017-08-29,"3617 1st Rd S",22204,"38.869265&-77.098265","Arlington, va","Glebe Manors","Arlington","VA",38.869265,-77.098265,2553,0.978567874760852,17
"104","PAST SALE",2017-09-27,"Townhouse",480000,2,2,1500,1500,1940,315,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/3534-S-Wakefield-St-22206/unit-N-A/home/143304508","MRIS","AR10029145","N","Y",2017-09-22,"3534 Wakefield St S",22206,"38.8326946&-77.0923751","Arlington, va","Fairlington Mews","Arlington","VA",38.8326946,-77.0923751,1500,2.46506963010178,5
"105","PAST SALE",2017-09-26,"Condo/Co-op",325000,2,2,1150,1150,2005,569,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/4500-S-Four-Mile-Run-Dr-22204/unit-926/home/11282054","MRIS","AR9988564","N","Y",2017-09-20,"4500 Four Mile Run Dr #926",22204,"38.8541521&-77.1060381","Arlington, va","The Brittany","Arlington","VA",38.8541521,-77.1060381,1150,1.94593548141539,6
"106","PAST SALE",2017-09-28,"Condo/Co-op",25500,1,1,642,642,1943,307,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/2513-Arlington-Blvd-22201/unit-101/home/142465308","MRIS","AR10004642","N","Y",2017-09-24,"2513 Arlington Blvd #101",22201,"38.8745802&-77.086329","Arlington, va","Cambridge Courts","Arlington","VA",38.8745802,-77.086329,642,0.991202529946946,4
"107","PAST SALE",2017-09-29,"Condo/Co-op",314900,2,1,800,800,1950,300,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/2667-S-Walter-Reed-Dr-22206/unit-D/home/11268045","MRIS","AR10038179","N","Y",2017-09-26,"2667 Walter Reed Dr Unit D",22206,"38.8417057&-77.105126","Arlington, va","The Arlington","Arlington","VA",38.8417057,-77.105126,800,2.80562053583682,3
"108","PAST SALE",2017-09-29,"Condo/Co-op",350000,1,1,669,669,2007,323,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/3650-S-Glebe-Rd-22202/unit-1047/home/16896758","MRIS","AR10033032","N","Y",2017-09-26,"3650 Glebe Rd #1047",22202,"38.8422531&-77.0506468","Arlington, va","The Eclipse On Center Park Condopminium","Arlington","VA",38.8422531,-77.0506468,669,0.76083160625039,3
"109","PAST SALE",NA,"Condo/Co-op",385000,2,2,1078,1078,1982,NA,NA,NA,NA,"http://www.redfin.com/VA/Arlington/2819-S-Woodrow-St-22206/unit-5/home/11266718",NA,NA,"N","Y",NA,"2819 S Woodrow St #5",22206,"38.8409039&-77.0972108","Arlington, va",NA,"Arlington","VA",38.8409039,-77.0972108,1078,2.51837079099178,NA
"110","PAST SALE",2017-09-07,"Condo/Co-op",180000,2,1,980,980,1970,608,"Sold",NA,NA,"http://www.redfin.com/VA/Falls-Church/6001-Arlington-Blvd-22044/unit-T21/home/9568675","MRIS","FX9986584","N","Y",2017-08-13,"6001 Arlington Blvd Unit T21",22044,"38.865167&-77.137584","Falls Church, va","Woodlake Towers","Falls Church","VA",38.865167,-77.137584,980,1.72963074761444,25
"111","PAST SALE",NA,"Condo/Co-op",225000,2,1,966,966,1958,NA,NA,NA,NA,"http://www.redfin.com/VA/Arlington/3601-5th-St-S-22204/unit-110/home/11260776",NA,NA,"N","Y",NA,"3601 5th St S Apt 110",22204,"38.867181&-77.0967455","Arlington, va",NA,"Arlington","VA",38.867181,-77.0967455,966,1.14081855060743,NA
"112","PAST SALE",2017-09-20,"Condo/Co-op",169000,0,1,530,530,1964,294,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/1830-Columbia-Pike-22204/unit-509/home/11272721","MRIS","AR10031311","N","Y",2017-09-08,"1830 Columbia Pike #509",22204,"38.8649114&-77.0760334","Arlington, va","Lancaster","Arlington","VA",38.8649114,-77.0760334,530,0.867205291407525,12
"113","PAST SALE",2017-09-22,"Townhouse",459000,2,2.5,1152,1152,1981,358,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/2113-N-Monroe-St-22207/unit-B/home/11233175","MRIS","AR10022999","N","Y",2017-09-12,"2113 Monroe St Unit B",22207,"38.896489&-77.104132","Arlington, va","Maywood Condominium","Arlington","VA",38.896489,-77.104132,1152,0.806586939652124,10
"114","PAST SALE",2017-09-08,"Condo/Co-op",260000,1,1,809,809,1965,584,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/4201-Lee-Hwy-22207/unit-605/home/11233476","MRIS","AR9950361","N","Y",2017-08-15,"4201 Lee Hwy #605",22207,"38.8972373&-77.1124791","Arlington, va","Stoneridge Knoll","Arlington","VA",38.8972373,-77.1124791,809,1.05784861766036,24
"115","PAST SALE",2017-09-21,"Condo/Co-op",390000,1,1,754,754,1995,371,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/1050-N-Stuart-St-22201/unit-103/home/11244660","MRIS","AR9952663","N","Y",2017-09-10,"1050 Stuart St #103",22201,"38.8834865&-77.112345","Arlington, va","Ballston Park","Arlington","VA",38.8834865,-77.112345,754,0.115221656046807,11
"116","PAST SALE",2017-09-25,"Condo/Co-op",479900,1,1,746,746,2005,330,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/1021-N-Garfield-St-22201/unit-702/home/11281401","MRIS","AR10025806","N","Y",2017-09-18,"1021 Garfield St #702",22201,"38.8854624&-77.0932922","Arlington, va","Clarendon","Arlington","VA",38.8854624,-77.0932922,746,0.154018257037243,7
"117","PAST SALE",2017-09-27,"Condo/Co-op",471000,1,1,746,746,2005,330,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/1021-N-Garfield-St-22201/unit-446/home/11281302","MRIS","AR10034455","N","Y",2017-09-22,"1021 Garfield St #446",22201,"38.8854624&-77.0932922","Arlington, va","Clarendon 1021","Arlington","VA",38.8854624,-77.0932922,746,0.154018257037243,5
"118","PAST SALE",2017-09-28,"Condo/Co-op",180000,1,1,770,770,1964,426,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/1830-Columbia-Pike-22204/unit-503/home/11272715","MRIS","AR10032222","N","Y",2017-09-24,"1830 Columbia Pike #503",22204,"38.8649114&-77.0760334","Arlington, va","Lancaster","Arlington","VA",38.8649114,-77.0760334,770,0.867205291407525,4
"119","PAST SALE",2017-09-28,"Condo/Co-op",149900,1,1,610,610,1948,384,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/5224-8th-Rd-S-22204/unit-7/home/11281675","MRIS","AR10027364","N","Y",2017-09-24,"5224 8th Rd S #7",22204,"38.8564451&-77.1181442","Arlington, va","Arlington Heights","Arlington","VA",38.8564451,-77.1181442,610,1.80130226540666,4
"120","PAST SALE",2017-09-18,"Condo/Co-op",230000,2,1,674,674,1953,494,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/2026-N-Vermont-St-22207/unit-101/home/11234926","MRIS","AR10033080","N","Y",2017-09-04,"2026-N Vermont St #101",22207,"38.8967878&-77.1174715","Arlington, va","Vermont Gardens","Arlington","VA",38.8967878,-77.1174715,674,1.07497112075397,14
"121","PAST SALE",2017-09-20,"Condo/Co-op",625000,2,2,1024,1024,2005,522,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/1205-N-Garfield-St-22201/unit-404/home/11281041","MRIS","AR10009939","N","Y",2017-09-08,"1205 Garfield St #404",22201,"38.8869788&-77.0934489","Arlington, va","Station Square","Arlington","VA",38.8869788,-77.0934489,1024,0.0919915245204412,12
"122","PAST SALE",2017-09-21,"Condo/Co-op",690000,1,2,1017,1017,2007,493,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/1600-N-Clarendon-Blvd-22209/unit-W202/home/16898144","MRIS","AR10034596","N","Y",2017-09-10,"1600 Clarendon Blvd Unit W202",22209,"38.8929906&-77.0769144","Arlington, va","Wooster & Mercer Lofts","Arlington","VA",38.8929906,-77.0769144,1017,0.376880670960403,11
"123","PAST SALE",NA,"Single Family Residential",745000,1,2.5,1209,9375,1951,NA,NA,NA,NA,"http://www.redfin.com/VA/Arlington/2027-N-Taylor-St-22207/home/11233684",NA,NA,"N","Y",NA,"2027 N Taylor St",22207,"38.8958038&-77.1130944","Arlington, va",NA,"Arlington","VA",38.8958038,-77.1130944,9375,0.961267864518272,NA
"124","PAST SALE",NA,"Condo/Co-op",370000,2,1.5,1224,1224,1983,NA,NA,NA,NA,"http://www.redfin.com/VA/Arlington/122-N-Bedford-St-22201/unit-B/home/11255664",NA,NA,"N","Y",NA,"122 N Bedford St Unit B",22201,"38.8757852&-77.0871636","Arlington, va",NA,"Arlington","VA",38.8757852,-77.0871636,1224,0.896507986763869,NA
"125","PAST SALE",2017-09-28,"Condo/Co-op",417000,1,1,650,650,2003,351,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/1200-N-Hartford-St-22201/unit-610/home/11279826","MRIS","AR9999347","N","Y",2017-09-24,"1200 Hartford St #610",22201,"38.8880928&-77.0958773","Arlington, va","The Hartford","Arlington","VA",38.8880928,-77.0958773,650,0.0756429071871638,4
"126","PAST SALE",2017-09-26,"Condo/Co-op",413500,1,1,699,699,2007,320,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/1800-Wilson-Blvd-22201/unit-125/home/12041031","MRIS","AR9950643","N","Y",2017-09-20,"1800 Wilson Blvd #125",22201,"38.8935703&-77.0791464","Arlington, va","1800 Wilson","Arlington","VA",38.8935703,-77.0791464,699,0.33877756756334,6
"127","PAST SALE",2017-09-26,"Condo/Co-op",659000,1,1,1058,1058,1964,826,"Sold",NA,NA,"http://www.redfin.com/VA/Arlington/1200-N-Nash-St-22209/unit-543/home/11252101","MRIS","AR9987544","N","Y",2017-09-20,"1200 Nash St #543",22209,"38.889265&-77.0728605","Arlington, va","Prospect House","Arlington","VA",38.889265,-77.0728605,1058,0.527082315108086,6
