URL,ADDRESS,ZIP_CODE,LAT_LON,CITY_STATE,LOCATION
http://www.redfin.com/VA/Arlington/900-N-Taylor-St-22203/unit-1609/home/11246649,900 Taylor St #1609,'222030000,38.8811585&-77.1133023,"Arlington, va",The Jefferson
http://www.redfin.com/VA/Arlington/4201-Lee-Hwy-22207/unit-803/home/11233494,4201 Lee Hwy #408,'222070000,38.8972373&-77.1124791,"Arlington, va",Stone Ridge Knoll
http://www.redfin.com/VA/Arlington/5220-11th-St-S-22204/home/11265151,5220 11th St S,'222040000,38.8511847&-77.1156887,"Arlington, va",
http://www.redfin.com/VA/Arlington/5933-1st-St-N-22203/home/11241400,5933 1st St N,'222030000,38.8673063&-77.135738,"Arlington, va",Spy Hill Blvd Manor
http://www.redfin.com/VA/Arlington/1336-N-Ode-St-22209/unit-3/home/11251962,1336 Ode St #3,'222090000,38.8902222&-77.0760213,"Arlington, va",Westmoreland Terrace
http://www.redfin.com/VA/Arlington/2100-Lee-Hwy-22201/unit-321/home/11249870,2100 Lee Hwy #321,'222010000,38.8958533&-77.0836163,"Arlington, va",Arlington
http://www.redfin.com/VA/Arlington/1111-19th-St-N-22209/unit-2001/home/16898372,1111 19th St N #2001,'222090000,38.897304&-77.069227,"Arlington, va",Waterview
http://www.redfin.com/VA/Arlington/1021-Arlington-Blvd-22209/unit-1026/home/11254048,1021 Arlington Blvd #1026,'222090000,38.8930028&-77.0689457,"Arlington, va",River Place
http://www.redfin.com/VA/Arlington/231-N-Thomas-St-22203/unit-304/home/11281556,231 Thomas St #304,'222030000,38.8718069&-77.1052714,"Arlington, va",The Gatehouse Condo
http://www.redfin.com/VA/Arlington/2600-16th-St-S-22204/unit-714/home/11273051,2600 16th St S #714,'222040000,38.8572047&-77.0830238,"Arlington, va",Arlington Village Courtyard
http://www.redfin.com/VA/Arlington/4923-7th-Rd-S-22204/home/11259602,4923 7th Rd S,'222040000,38.8598498&-77.115834,"Arlington, va",
http://www.redfin.com/VA/Arlington/820-N-Pollard-St-22203/unit-515/home/12040926,820 Pollard St #515,'222030000,38.8803547&-77.106745,"Arlington, va",The Hawthorn
http://www.redfin.com/VA/Arlington/4512-28th-Rd-S-22206/unit-11-13/home/11267788,4512-C 28th Rd S Unit 11-13,'222060000,38.8447768&-77.0963392,"Arlington, va",Heatherlea
http://www.redfin.com/VA/Arlington/2657-S-Walter-Reed-Dr-22206/unit-B/home/11268024,2657 Walter Reed Dr Unit B,'222060000,38.8413406&-77.1047337,"Arlington, va",The Arlington
http://www.redfin.com/VA/Arlington/4502-34th-St-S-22206/home/11269930,4502 34th St S,'222060000,38.8339324&-77.0901395,"Arlington, va",Fairlington Arbor
http://www.redfin.com/VA/Arlington/900-N-Taylor-St-22203/unit-1220/home/11246595,900 Taylor St #1220,'222030000,38.8811585&-77.1133023,"Arlington, va",The Jefferson
http://www.redfin.com/VA/Arlington/1811-14th-St-N-22209/unit-C103/home/142516545,1811 14th St N Unit C103,'222090000,38.8901561&-77.0795,"Arlington, va",Rhodes Hill Square
http://www.redfin.com/VA/Arlington/820-N-Pollard-St-22203/unit-408/home/12040904,820 Pollard St N #408,'222030000,38.8803547&-77.106745,"Arlington, va",The Hawthorn
http://www.redfin.com/VA/Arlington/1205-N-Garfield-St-22201/unit-405/home/11281042,1205 Garfield St #405,'222010000,38.8869788&-77.0934489,"Arlington, va",Station Square
http://www.redfin.com/VA/Arlington/1530-Key-Blvd-22209/unit-411/home/11250437,1530 Key Blvd #411,'222090000,38.8957709&-77.0760286,"Arlington, va",The Atrium
